"Year","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","GDP","Population","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling"
0.533333333333333,0.740037950664137,0,0.000555555555555556,0.313549832026876,0.00187999151039269,1,0,0.597914252607184,4e-04,1,0.319210679048172,1,0,0.00365741729035692,0.00227789844778017,0.0543478260869565,0.0526315789473684,0.75210970464135,0.579710144927536
0.466666666666667,0.751423149905123,0.0110803324099723,0.000555555555555556,0.311870100783875,0.00165537467138435,0.989795918367347,0.000103684084021811,0.587485515643105,4e-04,1,0.332559489262914,0.989690721649485,0,0.00303308117453275,2.29414441876777e-05,0.0543478260869565,0.056140350877193,0.741561181434599,0.560386473429952
0.4,0.719165085388994,0.135734072022161,0.000555555555555556,0.296752519596864,0.000169515871843322,0.989795918367347,0.000320478077885599,0.0556199304750869,4e-04,0.979166666666667,0.318630295995357,0.979381443298969,0,0.000280671749279546,0.00231285820066705,0.0579710144927536,0.0596491228070175,0.734177215189873,0.550724637681159
0.333333333333333,0.705882352941177,0.0193905817174515,0.000555555555555556,0.288353863381859,0.00138569013917615,0.989795918367347,2.8277477460494e-05,0.566628041714948,4e-04,0.979166666666667,0.333720255368543,0.989690721649485,0,0.00232826308629194,0.000240716289343557,0.0615942028985507,0.0596491228070175,0.722573839662447,0.521739130434783
0.266666666666667,0.696394686907021,0.0221606648199446,0.000555555555555556,0.253639417693169,0.0113882857602966,1,3.29903903705763e-05,0.555040556199305,4e-04,0.989583333333333,0.34881021474173,0.979381443298969,0,0.0202642057214319,0.000252658855647097,0.0615942028985507,0.0631578947368421,0.718354430379747,0.526570048309179
0.2,0.692599620493359,0.0235457063711911,0.000555555555555556,0.239641657334826,0.000755613737612847,0.979591836734694,3.77033032806587e-05,0.543453070683662,4e-04,0.979166666666667,0.342426001160766,0.979381443298969,0,0.00157756594839465,0.000262456675542903,0.0652173913043478,0.0666666666666667,0.710970464135021,0.516908212560386
0.133333333333333,0.702087286527514,0.0193905817174515,0.000555555555555556,0.208286674132139,0.00536536909368451,0.969387755102041,7.54066065613174e-05,0.531865585168019,4e-04,0.989583333333333,0.344167150319211,0.989690721649485,0,0.012183842465757,2.68730928277315e-06,0.0688405797101449,0.0701754385964912,0.706751054852321,0.516908212560386
0.0666666666666667,0.707779886148007,0.018005540166205,0.000555555555555556,0.237402015677492,0.00493870674087725,0.969387755102041,8.4832432381482e-05,0.52143684820394,4e-04,0.979166666666667,0.326755658734765,0.979381443298969,0,0.0111209217657004,2.79311677222142e-05,0.072463768115942,0.0701754385964912,0.69831223628692,0.51207729468599
0,0.688804554079696,0.0138504155124654,0.000555555555555556,0.204367301231803,0.0047080059887397,0.969387755102041,0.00311994834647451,0.509849362688297,4e-04,0.979166666666667,0.341845618107951,0.979381443298969,0,0.009852288186129,3.00596836165937e-05,0.072463768115942,0.0736842105263158,0.691983122362869,0.516908212560386
1,0.74573055028463,0.0249307479224377,0.0116666666666667,0.257159058632252,0,0.959183673469388,0.000296913513335187,0.677867902665122,0.0096,0.958333333333333,0.323168283692606,0.958762886597938,0,0.0346651406339818,0.0308159436135272,0.213768115942029,0.2,0.783755274261603,0.695652173913044
0.933333333333333,0.741935483870968,0.0138504155124654,0.0116666666666667,0,0.00278426921979242,0.959183673469388,0,0.665121668597914,0.0096,0.958333333333333,0.396982008125363,0.958762886597938,0,0.00458307871002922,0.0302299331999989,0.213768115942029,0.2,0.781645569620253,0.695652173913044
0.866666666666667,0.740037950664137,0.153739612188366,0.0116666666666667,0.0291153415453527,0.0279493436161439,0.959183673469388,0.000117822822752058,0.651216685979143,0.0096,0.958333333333333,0.391758560650029,0.958762886597938,0,0.0459019613935138,0.0296311424165253,0.210144927536232,0.2,0.777426160337553,0.695652173913044
0.8,0.736242884250474,0.155124653739612,0.0116666666666667,0.0363941769316909,0.0285384294615904,0.959183673469388,8.4832432381482e-05,0.638470451911935,0.0096,0.958333333333333,0.334881021474173,0.958762886597938,0,0.0466820072674783,0.0290339252199656,0.210144927536232,0.2,0.772151898734177,0.695652173913044
0.733333333333333,0.732447817836812,0.159279778393352,0.0116666666666667,0.0307950727883539,0.0261295867604812,0.959183673469388,0.000527846245929221,0.625724217844728,0.0096,0.958333333333333,0.28554846198491,0.958762886597938,0,0.0455695445647098,0.0284571321922602,0.210144927536232,0.2,0.763713080168776,0.676328502415459
0.666666666666667,0.72865275142315,0.163434903047091,0.0116666666666667,0.0246360582306831,0.0221108593674979,0.959183673469388,0.00048543002973848,0.61297798377752,0.0096,0.958333333333333,0.275681950087057,0.958762886597938,0,0.0374395705480189,0.0279146303748678,0.210144927536232,0.2,0.753164556962025,0.657004830917874
0.6,0.722960151802657,0.168975069252078,0.0111111111111111,0.0274356103023516,0.0180731642395784,0.948979591836735,0.00050428168137881,0.600231749710313,0.0092,0.947916666666667,0.289611143354614,0.958762886597938,0,0.0324504109084648,0.00274105701419179,0.213768115942029,0.203508771929825,0.743670886075949,0.632850241545894
0.533333333333333,0.717267552182163,0.173130193905817,0.0111111111111111,0.0251959686450168,0.00221187725091531,0.918367346938776,0.00102270210148787,0.58864426419467,0.0092,0.927083333333333,0.222286709228091,0.938144329896907,0,0.0041417229496509,0.00269479154943019,0.213768115942029,0.203508771929825,0.735232067510548,0.608695652173913
0.466666666666667,0.71157495256167,0.177285318559557,0.0111111111111111,0.0240761478163494,0.0164438078833767,0.0816326530612245,0,0.0556199304750869,0.0092,0.958333333333333,0.200232153221126,0.958762886597938,0,0.0330071913277163,2.65422995079078e-05,0.213768115942029,0.203508771929825,0.727848101265823,0.594202898550725
0.4,0.703984819734345,0.181440443213296,0.0111111111111111,0.0195968645016797,0.0138727629575728,0.0714285714285714,0.00444898978711772,0.565469293163384,0.0092,0.958333333333333,0.173534532791642,0.958762886597938,0,0.0290585359979483,0.0261063023191564,0.217391304347826,0.207017543859649,0.723628691983122,0.594202898550725
0.333333333333333,0.69449715370019,0.186980609418283,0.0105555555555556,0.0274356103023516,0.000130848784585425,0.836734693877551,0.0108491255190095,0.555040556199305,0.0088,0.885416666666667,0.166569936157864,0.88659793814433,0,0.000247048468720746,0.0257279937850427,0.217391304347826,0.207017543859649,0.717299578059072,0.579710144927536
0.266666666666667,0.683111954459203,0.018005540166205,0.0105555555555556,0.0246360582306831,0.0113138962543783,0.816326530612245,0.0155007705612608,0.543453070683662,0.0092,0.864583333333333,0.18398142774231,0.865979381443299,0,0.0217947288560861,0.00253749546144609,0.221014492753623,0.210526315789474,0.709915611814346,0.565217391304348
0.2,0.671726755218216,0.200831024930748,0.0111111111111111,0.0184770436730123,0.00128432423621249,0.815718991999315,0.0724563230796058,0.533024333719583,0.0092,0.875,0.187463726059199,0.876288659793814,0,0.00245574897877818,0.00250682597425627,0.22463768115942,0.210526315789474,0.699367088607595,0.555555555555556
0.133333333333333,0.669829222011385,0.199445983379501,0.0111111111111111,0.0195968645016797,0.00762385308893093,0.815718991999315,0.0276270954789026,0.522595596755504,0.0092,0.864583333333333,0.195008705745792,0.865979381443299,0,0.0148748813118412,0.00247284391657869,0.22463768115942,0.214035087719298,0.688818565400844,0.536231884057971
0.0666666666666667,0.666034155597723,0.199445983379501,0.0111111111111111,0.0123180291153415,0.00759685538429401,0.815718991999315,0.0126588840764811,0.51332560834299,0.0096,0.895833333333333,0.201392919326756,0.896907216494845,0,0.0145268207101869,0.0244169671127909,0.228260869565217,0.217543859649123,0.679324894514768,0.526570048309179
0,0.664136622390892,0.199445983379501,0.0116666666666667,0.013437849944009,0.00792898585436651,0.815718991999315,0,0.502896871378911,0.01,0.864583333333333,0.181079512478236,0.865979381443299,0,0.0147308970262671,0.00241010138923456,0.231884057971015,0.221052631578947,0.670886075949367,0.516908212560386
1,0.30550284629981,0.462603878116344,0.0366666666666667,0.257159058632252,0,0.642857142857143,0.000556123723389715,0.258400926998841,0.0392,0.0416666666666667,0.323168283692606,0.639175257731959,0.0356435643564356,0.0309984016593519,0.00215317158993011,0.297101449275362,0.284210526315789,0.560126582278481,0.550724637681159
0.933333333333333,0.292220113851992,0.480609418282548,0.0372222222222222,0.465845464725644,0.00123027313880096,0.642857142857143,0.0551363681350532,0.251448435689455,0.0404,0.677083333333333,0.170632617527568,0.639175257731959,0.0376237623762376,0.00400794360809097,0.00208093112074647,0.304347826086957,0.287719298245614,0.555907172995781,0.550724637681159
0.866666666666667,0.280834914611006,0.490304709141274,0.0383333333333333,0.452967525195969,0.00184593100368796,0.775510204081633,0.0401681567326317,0.24449594438007,0.042,0.666666666666667,0.22576900754498,0.77319587628866,0.0435643564356436,0.00405245646196648,0.0020093375534523,0.307971014492754,0.294736842105263,0.55168776371308,0.550724637681159
0.8,0.373814041745731,0.494459833795014,0.04,0.460806270996641,0.0131480331855572,0.755102040816326,0.021010165753147,0.237543453070684,0.044,0.75,0.170052234474753,0.752577319587629,0.0495049504950495,0.038571181800707,0.000200625375591469,0.315217391304348,0.298245614035088,0.535864978902954,0.497584541062802
0.733333333333333,0.278937381404175,0.498614958448753,0.0416666666666667,0.450727883538634,0.0123148090660151,0.724489795918367,0.0068290108067093,0.231749710312862,0.046,0.729166666666667,0.174695298897272,0.711340206185567,0.0475247524752475,0.0360611672311421,0.0187180567073423,0.318840579710145,0.305263157894737,0.522151898734177,0.454106280193237
0.666666666666667,0.252371916508539,0.50415512465374,0.0433333333333333,0.436170212765957,0.00983853235769379,0.775510204081633,0.00560836636299798,0.0162224797219003,0.0484,0.8125,0.175275681950087,0.77319587628866,0.0475247524752475,0.0296032732836187,0.0180615448082043,0.326086956521739,0.312280701754386,0.514767932489452,0.434782608695652
0.6,0.242884250474383,0.509695290858726,0.045,0.391937290033595,0.0109303849402836,0.612244897959184,0.0132291465386011,0.21784472769409,0.0508,0.625,0.232153221125943,0.0412371134020619,0.0475247524752475,0.0280786584206317,0.0174281034244791,0.333333333333333,0.319298245614035,0.506329113924051,0.410628019323671
0.533333333333333,0.235294117647059,0.512465373961219,0.0466666666666667,0.395296752519597,0.0128291237046327,0.693877551020408,0.00124892192117182,0.212050984936269,0.0532,0.645833333333333,0.201392919326756,0.690721649484536,0.0495049504950495,0.0324482933893369,0.00168171923119366,0.340579710144928,0.326315789473684,0.493670886075949,0.391304347826087
0.466666666666667,0.225806451612903,0.518005540166205,0.0483333333333333,0.35498320268757,0.00948779174671009,0.73469387755102,0.00477889369082349,0.206257242178447,0.0552,0.75,0.174695298897272,0.731958762886598,0.0495049504950495,0.024143074527789,0.00231683081203129,0.344202898550725,0.333333333333333,0.478902953586498,0.371980676328502
0.4,0.216318785578748,0.526315789473684,0.05,0.326427771556551,0.00128783378191109,0.815718991999315,0.00360537837621299,0.199304750869061,0.0572,0.34375,0.242019733023796,0.329896907216495,0.0475247524752475,0.00218789526597688,0.00174854025467963,0.351449275362319,0.336842105263158,0.463080168776371,0.347826086956522
0.333333333333333,0.210626185958254,0.527700831024931,0.0511111111111111,0.281634938409854,0.00504065178199235,0.815718991999315,0.00121593153080124,0.19351100811124,0.0592,0.375,0.216482878699942,0.371134020618557,0.0495049504950495,0.0121028593146164,0.0151117734397171,0.0326086956521739,0.343859649122807,0.449367088607595,0.328502415458937
0.266666666666667,0.204933586337761,0.533240997229917,0.0522222222222222,0.197088465845465,0.000455175448303792,0.815718991999315,0.000136674474392388,0.187717265353418,0.0608,0.0104166666666667,0.251886244921648,0.0206185567010309,0.0475247524752475,0.00117635178767934,0.0145809382699012,0.0398550724637681,0.0350877192982456,0.437763713080169,0.309178743961353
0.2,0.199240986717268,0.53601108033241,0.0527777777777778,0.19484882418813,0.0018446434424042,0.815718991999315,0.00563664384045847,0.183082271147161,0.062,0.0104166666666667,0.234474753337203,0.0206185567010309,0.0455445544554455,0.00652664332316093,0.0014092220509362,0.0471014492753623,0.0421052631578947,0.428270042194093,0.285024154589372
0.133333333333333,0.193548387096774,0.54016620498615,0.0533333333333333,0.157334826427772,0.00123398619466323,0.815718991999315,0.0562957447109335,0.17728852838934,0.0628,0.354166666666667,0.189204875217644,0.402061855670103,0.0435643564356436,0.00595362970943505,0.0135815505930684,0.0507246376811594,0.0491228070175439,0.422995780590717,0.265700483091787
0.0666666666666667,0.178368121442125,0.0595567867036011,0.0538888888888889,0.143896976483763,0.00155852537105018,0.815718991999315,0.0426330101846048,0.171494785631518,0.0636,0.395833333333333,0.290771909460244,0.371134020618557,0.0396039603960396,0.00440113053470777,0.0131260273238683,0.0579710144927536,0.056140350877193,0.412447257383966,0.246376811594203
0,0.170777988614801,0.0650969529085873,0.0538888888888889,0.103023516237402,0.00081527539025625,0.815718991999315,0.0104579537474727,0.166859791425261,0.064,0,0.140452698781196,0.268041237113402,0.0376237623762376,0.00464555396091552,0.00127130519589897,0.0652173913043478,0.0631578947368421,0.40295358649789,0.222222222222222
1,0.760910815939279,0.0166204986149584,0,0.257159058632252,0,1,0,0.541135573580533,0,0.864583333333333,0.323168283692606,1,0.00198019801980198,0.113830259618202,0.00985682254192971,0.115942028985507,0.112280701754386,0.827004219409283,0.671497584541063
0.933333333333333,0.757115749525617,0.18005540166205,0,0.478723404255319,0.124384536362894,1,0,0.533024333719583,0,0.96875,0.300058038305281,1,0.00198019801980198,0.108135442206682,0.00985682254192971,0.115942028985507,0.112280701754386,0.824894514767933,0.671497584541063
0.866666666666667,0.755218216318785,0.182825484764543,0,0.479843225083987,0.102229949081376,1,0,0.526071842410197,0,0.989583333333333,0.287869994196169,1,0.00198019801980198,0.102568381651084,0.00985682254192971,0.115942028985507,0.112280701754386,0.823839662447257,0.671497584541063
0.8,0.751423149905123,0.184210526315789,0,0.457446808510638,0.110689919193119,0.989795918367347,0,0.517960602549247,0,0.979166666666667,0.291352292513059,0.989690721649485,0.00198019801980198,0.105426271886465,0.00985682254192971,0.115942028985507,0.112280701754386,0.820675105485232,0.666666666666667
0.733333333333333,0.747628083491461,0.186980609418283,0,0.438409854423292,0.0929611669834471,1,0,0.511008111239861,0,1,0.306442251886245,1,0,0.100088633221523,0.00985682254192971,0.115942028985507,0.112280701754386,0.824894514767933,0.681159420289855
0.666666666666667,0.74573055028463,0.189750692520776,0,0.438409854423292,0.101846300780006,0.989795918367347,0,0.502896871378911,0,1,0.305281485780615,0.989690721649485,0,0.101746134877161,0.00985682254192971,0.115942028985507,0.112280701754386,0.825949367088608,0.681159420289855
0.6,0.741935483870968,0.018005540166205,0,0.437290033594625,0.00766732100690471,0.989795918367347,0,0.495944380069525,0,0.989583333333333,0.260591990713871,1,0,0.0109991936385425,0.00985682254192971,0.119565217391304,0.112280701754386,0.831223628691983,0.685990338164251
0.533333333333333,0.738140417457306,0.195290858725762,0,0.462486002239642,0.00928013807861421,0.989795918367347,0,0.488991888760139,0,1,0.250725478816019,1,0,0.0123489534660762,0.00985682254192971,0.119565217391304,0.112280701754386,0.829113924050633,0.695652173913044
0.466666666666667,0.734345351043643,0.198060941828255,0,0.483202687569989,0.013242695139724,0.979591836734694,0,0.482039397450753,0,0.989583333333333,0.226349390597795,1,0,0.119581155997005,0.00985682254192971,0.119565217391304,0.112280701754386,0.823839662447257,0.70048309178744
0.4,0.730550284629981,0.199445983379501,0,0.499440089585666,0.0111045008021985,1,0,0.475086906141367,0,1,0.230412071967499,1,0,0.106760083966342,0.00985682254192971,0.119565217391304,0.115789473684211,0.815400843881857,0.710144927536232
0.333333333333333,0.726755218216319,0.202216066481994,0,0.455767077267637,0.0747235518898743,1,0,0.468134414831981,0,0.989583333333333,0.234474753337203,1,0,0.0954112311920775,0.00985682254192971,0.123188405797101,0.115789473684211,0,0
0.266666666666667,0.722960151802657,0.204986149584488,0,0.407054871220605,0.00117366816224481,0.979591836734694,0,0.0440324449594438,0,0.979166666666667,0.222867092280905,0.979381443298969,0,0.0113379544068662,0.00985682254192971,0.123188405797101,0.115789473684211,0,0
0.2,0.719165085388994,0.207756232686981,0,0.4003359462486,0.0594492050161823,1,0,0.0359212050984936,0,1,0.241439349970981,1,0,0.0817156797399297,0.00985682254192971,0.123188405797101,0.119298245614035,0,0
0.133333333333333,0.715370018975332,0.210526315789474,0,0.403135498320269,0.047608408296058,1,0,0.44611819235226,0,0.9375,0.234474753337203,0.989690721649485,0,0.0787526356362133,0.00985682254192971,0.126811594202899,0.119298245614035,0,0
0.0666666666666667,0.71157495256167,0.21191135734072,0,0.41993281075028,0.00840700415272572,0.969387755102041,0,0.439165701042874,0,1,0.238537434706907,0.979381443298969,0,0.0785129609207904,0.00985682254192971,0.126811594202899,0.119298245614035,0,0
0,0.707779886148007,0.214681440443213,0,0.406494960806271,0.0578926379430322,0.815718991999315,0,0.431054461181924,0,0.96875,0.218224027858387,0.958762886597938,0,0.0828513260578273,0.00985682254192971,0.130434782608696,0.12280701754386,0,0
1,0.759013282732448,0.159279778393352,0.00444444444444444,0.257159058632252,0,0.948979591836735,0,0.716106604866744,0.0036,0.9375,0.323168283692606,0.948453608247423,0,0.112992552043704,0.0335567648988345,0.0326086956521739,0.0280701754385965,0.871308016877637,0.835748792270531
0.933333333333333,0.757115749525617,0.162049861495845,0.00444444444444444,0.443449048152296,0.0434997736778745,0.948979591836735,4.71291291008233e-06,0.709154113557358,0.0036,0.927083333333333,0.256529309344167,0.948453608247423,0,0.102739499453703,0.0332195953059068,0.0326086956521739,0.0280701754385965,0.870253164556962,0.835748792270531
0.866666666666667,0.753320683111954,0.163434903047091,0.00444444444444444,0.463045912653975,0.0514271497764768,0.948979591836735,0,0.702201622247972,0.004,1,0.268136970400464,0.948453608247423,0,0.108876727462233,0.0328782985252971,0.0326086956521739,0.0280701754385965,0.868143459915612,0.835748792270531
0.8,0.751423149905123,0.0152354570637119,0.005,0.466965285554311,0.0581911266177455,0.918367346938776,9.42582582016467e-06,0.695249130938586,0.004,1,0.280325014509576,0.917525773195876,0,0.108819119348535,0.0033208441851705,0.0326086956521739,0.0280701754385965,0.867088607594937,0.830917874396135
0.733333333333333,0.747628083491461,0.0152354570637119,0.005,0.453527435610302,0.0772246554356927,0.918367346938776,1.4138738730247e-05,0.0625724217844728,0.004,0.9375,0.320371445153802,0.917525773195876,0,0.106781816004223,0.0321958085302106,0.0326086956521739,0.0280701754385965,0.860759493670886,0.826086956521739
0.666666666666667,0.743833017077799,0.166204986149584,0.00555555555555556,0.455767077267637,0.00963099621579854,0.948979591836735,8.01195194713997e-05,0.681344148319815,0.0044,0.958333333333333,0.358676726639582,0.948453608247423,0,0.0106954125035647,0.031861158531261,0.0326086956521739,0.0280701754385965,0.845991561181435,0.811594202898551
0.6,0.74573055028463,0.173130193905817,0.00555555555555556,0.465845464725644,0.071768427444112,0.948979591836735,1.4138738730247e-05,0.674391657010429,0.0044,0.979166666666667,0.421358096343587,0.948453608247423,0,0.0684703843297889,0.000370915921720883,0.0326086956521739,0.0280701754385965,0.837552742616034,0.797101449275362
0.533333333333333,0.741935483870968,0.173130193905817,0.00555555555555556,0.470324748040314,0.0725740166744011,0.0816326530612245,0,0.667439165701043,0.0044,0.947916666666667,0.365060940220546,0.938144329896907,0,0.0751162059916032,0.00338704149321465,0.0326086956521739,0.0280701754385965,0.835443037974684,0.78743961352657
0.466666666666667,0.730550284629981,0.177285318559557,0.00555555555555556,0.456326987681971,0.0567589346982668,0.857142857142857,0,0.660486674391657,0.0048,0.927083333333333,0.355194428322693,0.917525773195876,0,0.0603496877752253,0.00308935455622894,0.036231884057971,0.0280701754385965,0.831223628691983,0.78743961352657
0.4,0.738140417457306,0.174515235457064,0.00611111111111111,0.433370660694289,0.0493419830050245,0.846938775510204,0,0.654692931633835,0.0048,0.927083333333333,0.366221706326175,0.917525773195876,0,0.0493163348367267,0.00305740749577354,0.036231884057971,0.0280701754385965,0.824894514767933,0.777777777777778
0.333333333333333,0.732447817836812,0.174515235457064,0.00611111111111111,0.421052631578947,0.00493670280519307,0.887755102040816,0,0.64774044032445,0.0048,0.958333333333333,0.376088218224028,0.989690721649485,0,0.00482669598498148,0.0302548006651048,0.036231884057971,0.0315789473684211,0.822784810126582,0.78743961352657
0.266666666666667,0.72865275142315,0.0166204986149584,0.00611111111111111,0.426651735722284,0.0369286264795326,0.816326530612245,0,0.640787949015064,0.0048,0.916666666666667,0.375507835171213,0.989690721649485,0,0.0356621228505649,0.0299326698021236,0.036231884057971,0.0315789473684211,0.817510548523207,0.78743961352657
0.2,0.717267552182163,0.188365650969529,0.00611111111111111,0.426091825307951,0.00295610548306795,0.73469387755102,0,0.633835457705678,0.0052,0.958333333333333,0.455600696459663,0.969072164948454,0,0.00278386588780246,0.00296735906191219,0.0398550724637681,0.0315789473684211,0.812236286919831,0.792270531400966
